,sunshine,global_radiation,cloud_cover
13228,-0.9531626592934936,-0.6281136634311933,0.35157646255091085
6932,-1.077294717987459,-1.202348633055866,0.8345704887206613
10728,-1.077294717987459,-0.4592210253062896,1.3175645148904118
7261,-0.45663442451763175,-0.8758228660143854,0.8345704887206613
5386,-0.258023130607287,-0.27906887797305896,-0.13141756361883955
10477,-0.7048985419055627,-0.3128474055980397,-0.13141756361883955
5504,-0.0594118366969423,-0.7519682647227893,-0.13141756361883955
12818,-0.10906466017452843,-0.6956707186811548,-0.13141756361883955
4848,0.7102069272056438,0.7680654784013441,-0.61441158978859
8861,-1.077294717987459,-0.6956707186811548,0.8345704887206613
3090,-0.4318080127788386,0.46405872977651735,0.35157646255091085
12521,-0.7545513653831489,-0.2227713319314244,0.8345704887206613
1288,-1.077294717987459,-0.4479615160979627,1.3175645148904118
3031,0.06472022199702318,0.49783725740149815,-0.13141756361883955
12078,-0.20837030712970078,-0.797006301556097,-0.13141756361883955
2977,0.26333151590736814,-0.3128474055980397,0.35157646255091085
2400,-0.30767595408487314,0.44153971135986353,0.8345704887206613
10881,0.561248456772885,-0.18899280430644366,-1.0974056159583405
14842,1.008123868071161,1.0833317362344976,-1.5803996421280908
4860,-0.6800721301667696,-0.0651382030148476,0.8345704887206613
4954,1.1322559267651264,1.4774145585259397,-0.13141756361883955
1746,-0.7545513653831489,-0.6956707186811548,0.8345704887206613
4328,-0.28284954234608,-0.7294492463061355,-0.13141756361883955
14708,-1.077294717987459,-0.673151700264501,0.8345704887206613
10154,0.08954663373581641,-0.40292347926465505,0.35157646255091085
6393,-0.7545513653831489,0.11501394431838304,0.8345704887206613
9942,0.561248456772885,0.35146363769324823,0.35157646255091085
14343,-1.077294717987459,-0.673151700264501,1.3175645148904118
8412,-1.077294717987459,-1.1798296146392122,0.8345704887206613
11786,1.9018746906677122,1.3648194664426705,-2.5463876944675916
3405,-0.506287247995218,0.14879247194336379,0.35157646255091085
10121,1.1074295150263334,0.5766538218597865,-0.61441158978859
9139,-0.30767595408487314,-0.9208609028476931,-0.61441158978859
12187,-0.8042041888607351,-0.03135967538986686,-0.13141756361883955
3375,-1.077294717987459,-0.7407087555144625,1.3175645148904118
10391,-1.0524683062486662,-0.3353664240146935,0.8345704887206613
12293,1.330867220675471,1.1283697730678053,-0.61441158978859
2507,0.8591653976384023,-0.48174004372294343,-2.5463876944675916
14860,1.057776691548747,0.7230274415680364,-1.5803996421280908
8511,1.80256904371254,1.5449716137759013,0.35157646255091085
7428,0.03989381025823017,0.632951367901421,0.8345704887206613
210,-0.9035098358159074,-0.17773329509811675,0.35157646255091085
13470,-0.3821551893012525,-0.8533038475977316,-0.13141756361883955
1950,0.4122899863401266,0.903179588901267,-0.61441158978859
4609,2.0756595728392635,1.7476427795257858,-1.5803996421280908
651,0.5115956332952991,-0.1552142766814629,-1.0974056159583405
2206,-0.4069816010400455,-0.9208609028476931,0.35157646255091085
4695,0.75985975068323,-0.4592210253062896,-2.063393668297841
2615,-0.9283362475547006,-0.8420443383894047,0.35157646255091085
1396,0.8343389858996093,-0.27906887797305896,-1.5803996421280908
10645,-1.077294717987459,-1.0109369765143084,0.35157646255091085
5692,-0.8042041888607351,-0.0651382030148476,0.35157646255091085
4693,-1.077294717987459,-1.1010130501809237,1.3175645148904118
1670,2.249444455010816,2.0854280557755933,-0.61441158978859
2320,0.21367869242978188,0.8018440060263248,-0.13141756361883955
9733,1.4053464558918505,1.2297053559427475,-1.0974056159583405
12387,0.03989381025823017,-0.8195253199727509,-0.61441158978859
7290,-1.077294717987459,-1.202348633055866,0.8345704887206613
1952,-1.0524683062486662,-0.4254424976813089,0.8345704887206613
7991,-0.45663442451763175,-0.8758228660143854,-0.61441158978859
4871,1.9267011024065053,1.8151998347757472,-0.61441158978859
2937,-1.077294717987459,-1.1685701054308852,0.8345704887206613
11114,-1.077294717987459,-0.4367020068896358,1.3175645148904118
14814,1.9515275141452983,1.972832963692324,-1.5803996421280908
7934,-0.3573287775624594,-0.2340308411397513,-0.61441158978859
5914,1.1570823385039195,0.4302802021515366,-0.61441158978859
12129,-1.077294717987459,-0.8307848291810778,0.8345704887206613
10381,-0.8538570123383212,-0.008840656973213026,-0.13141756361883955
484,-0.48146083625642483,0.1713114903600176,0.8345704887206613
5834,0.6109012802504713,-0.7857467923477701,-2.063393668297841
13502,-1.077294717987459,-1.202348633055866,0.35157646255091085
898,-0.8042041888607351,0.06997590748507537,0.8345704887206613
1732,-1.0524683062486662,-0.8307848291810778,1.3175645148904118
8009,-1.077294717987459,-1.191089123847539,0.8345704887206613
2613,1.1819087502427124,0.024937870651767717,-1.0974056159583405
8204,0.5860748685116783,1.2747433927760552,0.35157646255091085
8292,1.306040808936678,0.7230274415680364,-0.13141756361883955
11054,0.38746357460133357,0.5203562758181519,-0.61441158978859
11010,-1.0028154827710798,-0.93212041205602,0.8345704887206613
10027,1.008123868071161,1.5562311229842283,-1.0974056159583405
12978,1.6784369850185743,1.9052759084423625,-1.5803996421280908
2640,-0.13389107191332153,0.013678361443440803,-0.61441158978859
1250,2.100485984578057,2.1867636386505356,-1.5803996421280908
